"REF_DATE","GEO","DGUID","Sex or Gender","Indicator","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","New Brunswick","2016A000213","Males","Median age at marriage","Years","308","units","0","v1331244385","5.2.4","25.2","","","","1"
"2002","New Brunswick","2016A000213","Females","Mean age at divorce","Years","308","units","0","v1331244378","5.3.1","41.1","","","","1"
"2002","New Brunswick","2016A000213","Females","Median age at divorce","Years","308","units","0","v1331244379","5.3.2","40.5","","","","1"
"2002","New Brunswick","2016A000213","Females","Mean age at marriage","Years","308","units","0","v1331244380","5.3.3","24.9","","","","1"
"2002","New Brunswick","2016A000213","Females","Median age at marriage","Years","308","units","0","v1331244381","5.3.4","23.1","","","","1"
"2002","Quebec","2016A000224","Both sexes","Mean age at divorce","Years","308","units","0","v1331244398","6.1.1","43.2","","","","1"
"2002","Quebec","2016A000224","Both sexes","Median age at divorce","Years","308","units","0","v1331244399","6.1.2","42.5","","","","1"
"2002","Quebec","2016A000224","Both sexes","Mean age at marriage","Years","308","units","0","v1331244400","6.1.3","27.2","","","","1"
"2002","Quebec","2016A000224","Both sexes","Median age at marriage","Years","308","units","0","v1331244401","6.1.4","25.2","","","","1"
"2002","Quebec","2016A000224","Males","Mean age at divorce","Years","308","units","0","v1331244394","6.2.1","44.4","","","","1"
"2002","Quebec","2016A000224","Males","Median age at divorce","Years","308","units","0","v1331244395","6.2.2","43.6","","","","1"
"2002","Quebec","2016A000224","Males","Mean age at marriage","Years","308","units","0","v1331244396","6.2.3","28.4","","","","1"
"2002","Quebec","2016A000224","Males","Median age at marriage","Years","308","units","0","v1331244397","6.2.4","26.2","","","","1"
"2002","Quebec","2016A000224","Females","Mean age at divorce","Years","308","units","0","v1331244390","6.3.1","41.9","","","","1"
"2002","Quebec","2016A000224","Females","Median age at divorce","Years","308","units","0","v1331244391","6.3.2","41.4","","","","1"
"2002","Quebec","2016A000224","Females","Mean age at marriage","Years","308","units","0","v1331244392","6.3.3","26.0","","","","1"
"2002","Quebec","2016A000224","Females","Median age at marriage","Years","308","units","0","v1331244393","6.3.4","24.0","","","","1"
"2002","Ontario","2016A000235","Both sexes","Mean age at divorce","Years","308","units","0","v1331244410","7.1.1","41.2","","","","1"
"2002","Ontario","2016A000235","Both sexes","Median age at divorce","Years","308","units","0","v1331244411","7.1.2","40.3","","","","1"
"2002","Ontario","2016A000235","Both sexes","Mean age at marriage","Years","308","units","0","v1331244412","7.1.3","27.7","","","","1"
"2002","Ontario","2016A000235","Both sexes","Median age at marriage","Years","308","units","0","v1331244413","7.1.4","25.8","","","","1"
"2002","Ontario","2016A000235","Males","Mean age at divorce","Years","308","units","0","v1331244406","7.2.1","42.5","","","","1"
"2002","Ontario","2016A000235","Males","Median age at divorce","Years","308","units","0","v1331244407","7.2.2","41.4","","","","1"
"2002","Ontario","2016A000235","Males","Mean age at marriage","Years","308","units","0","v1331244408","7.2.3","28.9","","","","1"
"2002","Ontario","2016A000235","Males","Median age at marriage","Years","308","units","0","v1331244409","7.2.4","26.9","","","","1"
"2002","Ontario","2016A000235","Females","Mean age at divorce","Years","308","units","0","v1331244402","7.3.1","40.0","","","","1"
"2002","Ontario","2016A000235","Females","Median age at divorce","Years","308","units","0","v1331244403","7.3.2","39.2","","","","1"
"2002","Ontario","2016A000235","Females","Mean age at marriage","Years","308","units","0","v1331244404","7.3.3","26.5","","","","1"
"2002","Ontario","2016A000235","Females","Median age at marriage","Years","308","units","0","v1331244405","7.3.4","24.7","","","","1"
"2002","Manitoba","2016A000246","Both sexes","Mean age at divorce","Years","308","units","0","v1331244422","8.1.1","41.3","","","","1"
"2002","Manitoba","2016A000246","Both sexes","Median age at divorce","Years","308","units","0","v1331244423","8.1.2","40.5","","","","1"
"2002","Manitoba","2016A000246","Both sexes","Mean age at marriage","Years","308","units","0","v1331244424","8.1.3","27.1","","","","1"
"2002","Manitoba","2016A000246","Both sexes","Median age at marriage","Years","308","units","0","v1331244425","8.1.4","25.2","","","","1"
"2002","Manitoba","2016A000246","Males","Mean age at divorce","Years","308","units","0","v1331244418","8.2.1","42.5","","","","1"
"2002","Manitoba","2016A000246","Males","Median age at divorce","Years","308","units","0","v1331244419","8.2.2","41.7","","","","1"
"2002","Manitoba","2016A000246","Males","Mean age at marriage","Years","308","units","0","v1331244420","8.2.3","28.4","","","","1"
"2002","Manitoba","2016A000246","Males","Median age at marriage","Years","308","units","0","v1331244421","8.2.4","26.3","","","","1"
"2002","Manitoba","2016A000246","Females","Mean age at divorce","Years","308","units","0","v1331244414","8.3.1","40.0","","","","1"
"2002","Manitoba","2016A000246","Females","Median age at divorce","Years","308","units","0","v1331244415","8.3.2","39.4","","","","1"
"2002","Manitoba","2016A000246","Females","Mean age at marriage","Years","308","units","0","v1331244416","8.3.3","25.8","","","","1"
"2002","Manitoba","2016A000246","Females","Median age at marriage","Years","308","units","0","v1331244417","8.3.4","24.0","","","","1"
"2002","Saskatchewan","2016A000247","Both sexes","Mean age at divorce","Years","308","units","0","v1331244434","9.1.1","40.8","","","","1"
"2002","Saskatchewan","2016A000247","Both sexes","Median age at divorce","Years","308","units","0","v1331244435","9.1.2","40.0","","","","1"
"2002","Saskatchewan","2016A000247","Both sexes","Mean age at marriage","Years","308","units","0","v1331244436","9.1.3","26.8","","","","1"
"2002","Saskatchewan","2016A000247","Both sexes","Median age at marriage","Years","308","units","0","v1331244437","9.1.4","24.6","","","","1"
"2002","Saskatchewan","2016A000247","Males","Mean age at divorce","Years","308","units","0","v1331244430","9.2.1","42.2","","","","1"
"2002","Saskatchewan","2016A000247","Males","Median age at divorce","Years","308","units","0","v1331244431","9.2.2","41.3","","","","1"
"2002","Saskatchewan","2016A000247","Males","Mean age at marriage","Years","308","units","0","v1331244432","9.2.3","28.2","","","","1"
"2002","Saskatchewan","2016A000247","Males","Median age at marriage","Years","308","units","0","v1331244433","9.2.4","26.0","","","","1"
"2002","Saskatchewan","2016A000247","Females","Mean age at divorce","Years","308","units","0","v1331244426","9.3.1","39.4","","","","1"
"2002","Saskatchewan","2016A000247","Females","Median age at divorce","Years","308","units","0","v1331244427","9.3.2","38.8","","","","1"
"2002","Saskatchewan","2016A000247","Females","Mean age at marriage","Years","308","units","0","v1331244428","9.3.3","25.4","","","","1"
"2002","Saskatchewan","2016A000247","Females","Median age at marriage","Years","308","units","0","v1331244429","9.3.4","23.3","","","","1"
"2002","Alberta","2016A000248","Both sexes","Mean age at divorce","Years","308","units","0","v1331244446","10.1.1","40.9","","","","1"
"2002","Alberta","2016A000248","Both sexes","Median age at divorce","Years","308","units","0","v1331244447","10.1.2","40.3","","","","1"
"2002","Alberta","2016A000248","Both sexes","Mean age at marriage","Years","308","units","0","v1331244448","10.1.3","27.6","","","","1"
"2002","Alberta","2016A000248","Both sexes","Median age at marriage","Years","308","units","0","v1331244449","10.1.4","25.6","","","","1"
"2002","Alberta","2016A000248","Males","Mean age at divorce","Years","308","units","0","v1331244442","10.2.1","42.3","","","","1"
"2002","Alberta","2016A000248","Males","Median age at divorce","Years","308","units","0","v1331244443","10.2.2","41.6","","","","1"
"2002","Alberta","2016A000248","Males","Mean age at marriage","Years","308","units","0","v1331244444","10.2.3","28.9","","","","1"
"2002","Alberta","2016A000248","Males","Median age at marriage","Years","308","units","0","v1331244445","10.2.4","26.9","","","","1"
"2002","Alberta","2016A000248","Females","Mean age at divorce","Years","308","units","0","v1331244438","10.3.1","39.6","","","","1"
"2002","Alberta","2016A000248","Females","Median age at divorce","Years","308","units","0","v1331244439","10.3.2","39.1","","","","1"
"2002","Alberta","2016A000248","Females","Mean age at marriage","Years","308","units","0","v1331244440","10.3.3","26.2","","","","1"
"2002","Alberta","2016A000248","Females","Median age at marriage","Years","308","units","0","v1331244441","10.3.4","24.3","","","","1"
"2002","British Columbia","2016A000259","Both sexes","Mean age at divorce","Years","308","units","0","v1331244458","11.1.1","41.9","","","","1"
"2002","British Columbia","2016A000259","Both sexes","Median age at divorce","Years","308","units","0","v1331244459","11.1.2","41.0","","","","1"
"2002","British Columbia","2016A000259","Both sexes","Mean age at marriage","Years","308","units","0","v1331244460","11.1.3","28.6","","","","1"
"2002","British Columbia","2016A000259","Both sexes","Median age at marriage","Years","308","units","0","v1331244461","11.1.4","26.4","","","","1"
"2002","British Columbia","2016A000259","Males","Mean age at divorce","Years","308","units","0","v1331244454","11.2.1","43.4","","","","1"
"2002","British Columbia","2016A000259","Males","Median age at divorce","Years","308","units","0","v1331244455","11.2.2","42.4","","","","1"
"2002","British Columbia","2016A000259","Males","Mean age at marriage","Years","308","units","0","v1331244456","11.2.3","30.0","","","","1"
"2002","British Columbia","2016A000259","Males","Median age at marriage","Years","308","units","0","v1331244457","11.2.4","27.7","","","","1"
"2002","British Columbia","2016A000259","Females","Mean age at divorce","Years","308","units","0","v1331244450","11.3.1","40.4","","","","1"
"2002","British Columbia","2016A000259","Females","Median age at divorce","Years","308","units","0","v1331244451","11.3.2","39.6","","","","1"
"2002","British Columbia","2016A000259","Females","Mean age at marriage","Years","308","units","0","v1331244452","11.3.3","27.1","","","","1"
"2002","British Columbia","2016A000259","Females","Median age at marriage","Years","308","units","0","v1331244453","11.3.4","25.1","","","","1"
"2002","Yukon","2016A000260","Both sexes","Mean age at divorce","Years","308","units","0","v1331244470","12.1.1","43.1","","","","1"
"2002","Yukon","2016A000260","Both sexes","Median age at divorce","Years","308","units","0","v1331244471","12.1.2","41.9","","","","1"
"2002","Yukon","2016A000260","Both sexes","Mean age at marriage","Years","308","units","0","v1331244472","12.1.3","29.7","","","","1"
"2002","Yukon","2016A000260","Both sexes","Median age at marriage","Years","308","units","0","v1331244473","12.1.4","27.9","","","","1"
"2002","Yukon","2016A000260","Males","Mean age at divorce","Years","308","units","0","v1331244466","12.2.1","44.3","","","","1"
"2002","Yukon","2016A000260","Males","Median age at divorce","Years","308","units","0","v1331244467","12.2.2","43.6","","","","1"
"2002","Yukon","2016A000260","Males","Mean age at marriage","Years","308","units","0","v1331244468","12.2.3","31.0","","","","1"
"2002","Yukon","2016A000260","Males","Median age at marriage","Years","308","units","0","v1331244469","12.2.4","30.4","","","","1"
"2002","Yukon","2016A000260","Females","Mean age at divorce","Years","308","units","0","v1331244462","12.3.1","41.9","","","","1"
"2002","Yukon","2016A000260","Females","Median age at divorce","Years","308","units","0","v1331244463","12.3.2","40.3","","","","1"
"2002","Yukon","2016A000260","Females","Mean age at marriage","Years","308","units","0","v1331244464","12.3.3","28.5","","","","1"
"2002","Yukon","2016A000260","Females","Median age at marriage","Years","308","units","0","v1331244465","12.3.4","26.6","","","","1"
"2002","Northwest Territories","2016A000261","Both sexes","Mean age at divorce","Years","308","units","0","v1331244506","14.1.1","40.7","","","","1"
"2002","Northwest Territories","2016A000261","Both sexes","Median age at divorce","Years","308","units","0","v1331244507","14.1.2","40.3","","","","1"
"2002","Northwest Territories","2016A000261","Both sexes","Mean age at marriage","Years","308","units","0","v1331244508","14.1.3","27.3","","","","1"
"2002","Northwest Territories","2016A000261","Both sexes","Median age at marriage","Years","308","units","0","v1331244509","14.1.4","26.4","","","","1"
"2002","Northwest Territories","2016A000261","Males","Mean age at divorce","Years","308","units","0","v1331244502","14.2.1","41.5","","","","1"
"2002","Northwest Territories","2016A000261","Males","Median age at divorce","Years","308","units","0","v1331244503","14.2.2","40.6","","","","1"
"2002","Northwest Territories","2016A000261","Males","Mean age at marriage","Years","308","units","0","v1331244504","14.2.3","28.1","","","","1"
"2002","Northwest Territories","2016A000261","Males","Median age at marriage","Years","308","units","0","v1331244505","14.2.4","27.0","","","","1"
"2002","Northwest Territories","2016A000261","Females","Mean age at divorce","Years","308","units","0","v1331244498","14.3.1","39.9","","","","1"
